Month,Quarter,Region_Code,Region_Name,Parent_Name,Org_ONS_Code,Org_Code,Org_Name,Age,Eligible,Screened,Coverage(%),No. screens to reach target,National Rank,Total_Orgs,National_Coverage(%),Coverage_Change
2023-06-30,2023-24 Q1,E40000011,Midlands,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,E38000028,04Y,Staffordshire and Stoke-on-Trent ICB - 04Y,25-49,21554,16061,74.5151711979215,1183,9,106,66.95754382741167,-1.323818244009118
2023-06-30,2023-24 Q1,E40000011,Midlands,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,E38000053,05D,Staffordshire and Stoke-on-Trent ICB - 05D,25-49,23818,15779,66.24821563523385,3276,81,106,66.95754382741167,-0.22644369503309747
2023-06-30,2023-24 Q1,E40000011,Midlands,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,E38000126,05G,Staffordshire and Stoke-on-Trent ICB - 05G,25-49,33029,23783,72.00641860183475,2641,36,106,66.95754382741167,-1.9109676592813685
2023-06-30,2023-24 Q1,E40000011,Midlands,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,E38000153,05Q,Staffordshire and Stoke-on-Trent ICB - 05Q,25-49,33965,24467,72.03591932872074,2705,34,106,66.95754382741167,-0.8986300275024348
2023-06-30,2023-24 Q1,E40000011,Midlands,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,E38000173,05V,Staffordshire and Stoke-on-Trent ICB - 05V,25-49,22994,16405,71.34469861703053,1991,41,106,66.95754382741167,-1.6126373073577724
2023-06-30,2023-24 Q1,E40000011,Midlands,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,E38000175,05W,Staffordshire and Stoke-on-Trent ICB - 05W,25-49,47766,31724,66.41544194615416,6489,80,106,66.95754382741167,-1.721465545403774
2023-06-30,2023-24 Q1,E40000007,East of England,NHS Suffolk and North East Essex Integrated Care Board,E38000086,06L,Suffolk and North East Essex ICB - 06L,25-49,61678,44964,72.90119653685268,4379,23,106,66.95754382741167,-0.6378637017862445
2023-06-30,2023-24 Q1,E40000007,East of England,NHS Suffolk and North East Essex Integrated Care Board,E38000117,06T,Suffolk and North East Essex ICB - 06T,25-49,56383,40426,71.69891634003157,4681,38,106,66.95754382741167,-1.8012475764802787
2023-06-30,2023-24 Q1,E40000007,East of England,NHS Suffolk and North East Essex Integrated Care Board,E38000204,07K,Suffolk and North East Essex ICB - 07K,25-49,41289,30511,73.8961951124997,2521,15,106,66.95754382741167,-0.9237494858382576
2023-06-30,2023-24 Q1,E40000005,South East,NHS Surrey Heartlands Integrated Care Board,E38000264,92A,Surrey Heartlands ICB - 92A,25-49,186867,130937,70.06962170955813,18557,55,106,66.95754382741167,-0.673933374480228
2023-06-30,2023-24 Q1,E40000005,South East,NHS Sussex Integrated Care Board,E38000021,09D,Sussex ICB - 09D,25-49,62220,38433,61.769527483,11343,98,106,66.95754382741167,-1.239942427
2023-06-30,2023-24 Q1,E40000005,South East,NHS Sussex Integrated Care Board,E38000265,70F,Sussex ICB - 70F,25-49,143569,102557,71.43394465379016,12299,40,106,66.95754382741167,-0.9410685583438578
2023-06-30,2023-24 Q1,E40000005,South East,NHS Sussex Integrated Care Board,E38000235,97R,Sussex ICB - 97R,25-49,80574,56448,70.057338596,8012,56,106,66.95754382741167,-1.576382042
2023-06-30,2023-24 Q1,E40000012,North East and Yorkshire,NHS West Yorkshire Integrated Care Board,E38000025,02T,West Yorkshire ICB - 02T,25-49,35590,24838,69.78926664793481,3634,60,106,66.95754382741167,-1.8463558397513111
2023-06-30,2023-24 Q1,E40000012,North East and Yorkshire,NHS West Yorkshire Integrated Care Board,E38000190,03R,West Yorkshire ICB - 03R,25-49,64580,46429,71.89377516258904,5235,37,106,66.95754382741167,-0.7567000222050524
2023-06-30,2023-24 Q1,E40000012,North East and Yorkshire,NHS West Yorkshire Integrated Care Board,E38000225,15F,West Yorkshire ICB - 15F,25-49,163277,108677,66.55989514751006,21945,79,106,66.95754382741167,-1.4750867809904804
2023-06-30,2023-24 Q1,E40000012,North East and Yorkshire,NHS West Yorkshire Integrated Care Board,E38000232,36J,West Yorkshire ICB - 36J,25-49,109088,69371,63.59177911410971,17900,95,106,66.95754382741167,-1.09046387654449
2023-06-30,2023-24 Q1,E40000012,North East and Yorkshire,NHS West Yorkshire Integrated Care Board,E38000254,X2C4Y,West Yorkshire ICB - X2C4Y,25-49,74779,51382,68.71180411612886,8442,66,106,66.95754382741167,-1.675420997640657
2023-06-30,2023-24 Q1,E40000006,South West,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E38000231,92G,"Bath and North East Somerset, Swindon and Wiltshire ICB - 92G",50-64,94435,72640,76.92063323979457,2908,28,106,75.01028114632098,0.2952612119878495
2023-06-30,2023-24 Q1,E40000007,East of England,"NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",E38000249,M1J4Y,"Bedfordshire, Luton and Milton Keynes ICB - M1J4Y",50-64,89917,66856,74.35301444665636,5078,76,106,75.01028114632098,0.2006162155643949
2023-06-30,2023-24 Q1,E40000011,Midlands,NHS Birmingham and Solihull Integrated Care Board,E38000258,15E,Birmingham and Solihull ICB - 15E,50-64,119338,86265,72.28627930751311,9206,94,106,75.01028114632098,-0.46427982692766534
2023-06-30,2023-24 Q1,E40000011,Midlands,NHS Black Country Integrated Care Board,E38000259,D2P2L,Black Country ICB - D2P2L,50-64,109081,78788,72.22889412454964,8477,95,106,75.01028114632098,0.18950717662610828
2023-06-30,2023-24 Q1,E40000006,South West,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E38000222,15C,"Bristol, North Somerset and South Gloucestershire ICB - 15C",50-64,83649,63679,76.12643307152507,3241,49,106,75.01028114632098,-0.030949199441735686
2023-06-30,2023-24 Q1,E40000005,South East,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",E38000136,10Q,"Buckinghamshire, Oxfordshire and Berkshire West ICB - 10Q",50-64,70229,52746,75.10572555497018,3438,65,106,75.01028114632098,0.001619135074292899
2023-06-30,2023-24 Q1,E40000005,South East,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",E38000223,14Y,"Buckinghamshire, Oxfordshire and Berkshire West ICB - 14Y",50-64,55399,42326,76.40210112095886,1994,42,106,75.01028114632098,-0.0988943673784064
2023-06-30,2023-24 Q1,E40000005,South East,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",E38000221,15A,"Buckinghamshire, Oxfordshire and Berkshire West ICB - 15A",50-64,48656,36804,75.64123643538309,2121,54,106,75.01028114632098,-0.2490366236328896
2023-06-30,2023-24 Q1,E40000007,East of England,NHS Cambridgeshire and Peterborough Integrated Care Board,E38000260,06H,Cambridgeshire and Peterborough ICB - 06H,50-64,84372,63113,74.80325226378419,4385,68,106,75.01028114632098,-0.2998294627453504
2023-06-30,2023-24 Q1,E40000010,North West,NHS Cheshire and Merseyside Integrated Care Board,E38000068,01F,Cheshire and Merseyside ICB - 01F,50-64,12524,8923,71.24720536569787,1097,97,106,75.01028114632098,-0.5170255588075747
2023-06-30,2023-24 Q1,E40000010,North West,NHS Cheshire and Merseyside Integrated Care Board,E38000091,01J,Cheshire and Merseyside ICB - 01J,50-64,15711,11159,71.02666921265356,1410,99,106,75.01028114632098,-0.8165176352756305
2023-06-30,2023-24 Q1,E40000010,North West,NHS Cheshire and Merseyside Integrated Care Board,E38000161,01T,Cheshire and Merseyside ICB - 01T,50-64,15487,10737,69.32911474139601,1653,103,106,75.01028114632098,0.025132870240298644
2023-06-30,2023-24 Q1,E40000010,North West,NHS Cheshire and Merseyside Integrated Care Board,E38000170,01V,Cheshire and Merseyside ICB - 01V,50-64,12814,9459,73.81769939129079,793,80,106,75.01028114632098,-0.289650930140553
2023-06-30,2023-24 Q1,E40000010,North West,NHS Cheshire and Merseyside Integrated Care Board,E38000172,01X,Cheshire and Merseyside ICB - 01X,50-64,18947,13821,72.94558505304269,1337,91,106,75.01028114632098,-0.6716393198692288
2023-06-30,2023-24 Q1,E40000010,North West,NHS Cheshire and Merseyside Integrated Care Board,E38000194,02E,Cheshire and Merseyside ICB - 02E,50-64,21611,16487,76.28985238998658,802,46,106,75.01028114632098,0.15599893320225533
2023-06-30,2023-24 Q1,E40000010,North West,NHS Cheshire and Merseyside Integrated Care Board,E38000208,12F,Cheshire and Merseyside ICB - 12F,50-64,33237,24478,73.64683936576706,2112,81,106,75.01028114632098,0.19785109329941974
2023-06-30,2023-24 Q1,E40000010,North West,NHS Cheshire and Merseyside Integrated Care Board,E38000233,27D,Cheshire and Merseyside ICB - 27D,50-64,78120,60186,77.04301075268816,2310,27,106,75.01028114632098,0.268658357296232
2023-06-30,2023-24 Q1,E40000010,North West,NHS Cheshire and Merseyside Integrated Care Board,E38000101,99A,Cheshire and Merseyside ICB - 99A,50-64,44959,30502,67.84403567695011,5466,106,106,75.01028114632098,0.15439275636030914
2023-06-30,2023-24 Q1,E40000006,South West,NHS Cornwall and the Isles of Scilly Integrated Care Board,E38000089,11N,Cornwall and the Isles of Scilly ICB - 11N,50-64,60688,45227,74.52379383074084,3324,72,106,75.01028114632098,-0.3278394499507016
2023-06-30,2023-24 Q1,E40000011,Midlands,NHS Coventry and Warwickshire Integrated Care Board,E38000251,B2M3M,Coventry and Warwickshire ICB - B2M3M,50-64,88526,66514,75.13498859092243,4307,64,106,75.01028114632098,0.17734047457288682
2023-06-30,2023-24 Q1,E40000011,Midlands,NHS Derby and Derbyshire Integrated Care Board,E38000261,15M,Derby and Derbyshire ICB - 15M,50-64,105818,82336,77.80906840046117,2319,15,106,75.01028114632098,-0.1343423451831569
2023-06-30,2023-24 Q1,E40000006,South West,NHS Devon Integrated Care Board,E38000230,15N,Devon ICB - 15N,50-64,121735,93260,76.60902780630056,4128,34,106,75.01028114632098,-0.05924150417574481
2023-06-30,2023-24 Q1,E40000006,South West,NHS Dorset Integrated Care Board,E38000045,11J,Dorset ICB - 11J,50-64,76284,58385,76.53636411305122,2643,38,106,75.01028114632098,0.0569257981063771
2023-06-30,2023-24 Q1,E40000005,South East,NHS Frimley Integrated Care Board,E38000252,D4U1Y,Frimley ICB - D4U1Y,50-64,70996,54382,76.59868161586569,2415,35,106,75.01028114632098,-0.15062096387030977
2023-06-30,2023-24 Q1,E40000006,South West,NHS Gloucestershire Integrated Care Board,E38000062,11M,Gloucestershire ICB - 11M,50-64,65161,50648,77.72747502340357,1481,16,106,75.01028114632098,-0.060971623646139506
2023-06-30,2023-24 Q1,E40000010,North West,NHS Greater Manchester Integrated Care Board,E38000016,00T,Greater Manchester ICB - 00T,50-64,27029,19812,73.29904916941064,1812,86,106,75.01028114632098,-0.8622882029667807
2023-06-30,2023-24 Q1,E40000010,North West,NHS Greater Manchester Integrated Care Board,E38000024,00V,Greater Manchester ICB - 00V,50-64,18795,13757,73.194998669859,1279,90,106,75.01028114632098,-0.3594276473381086
2023-06-30,2023-24 Q1,E40000010,North West,NHS Greater Manchester Integrated Care Board,E38000135,00Y,Greater Manchester ICB - 00Y,50-64,20972,15626,74.50886896814801,1152,73,106,75.01028114632098,0.3863372247984245
2023-06-30,2023-24 Q1,E40000010,North West,NHS Greater Manchester Integrated Care Board,E38000080,01D,Greater Manchester ICB - 01D,50-64,20097,15139,75.32965119172016,939,60,106,75.01028114632098,-0.5806007239406767
2023-06-30,2023-24 Q1,E40000010,North West,NHS Greater Manchester Integrated Care Board,E38000143,01G,Greater Manchester ICB - 01G,50-64,21106,14738,69.82848479105468,2147,101,106,75.01028114632098,-0.720849057178583
2023-06-30,2023-24 Q1,E40000010,North West,NHS Greater Manchester Integrated Care Board,E38000174,01W,Greater Manchester ICB - 01W,50-64,28963,22713,78.42074370748887,458,4,106,75.01028114632098,0.4857040635884573
2023-06-30,2023-24 Q1,E40000010,North West,NHS Greater Manchester Integrated Care Board,E38000263,01Y,Greater Manchester ICB - 01Y,50-64,19466,14120,72.53673070995582,1453,93,106,75.01028114632098,-1.209516862002502
2023-06-30,2023-24 Q1,E40000010,North West,NHS Greater Manchester Integrated Care Board,E38000187,02A,Greater Manchester ICB - 02A,50-64,21383,16666,77.94041995978114,441,11,106,75.01028114632098,-0.02167654761524318
2023-06-30,2023-24 Q1,E40000010,North West,NHS Greater Manchester Integrated Care Board,E38000205,02H,Greater Manchester ICB - 02H,50-64,30500,22943,75.22295081967214,1457,61,106,75.01028114632098,-0.10657832905813791
2023-06-30,2023-24 Q1,E40000010,North West,NHS Greater Manchester Integrated Care Board,E38000217,14L,Greater Manchester ICB - 14L,50-64,43695,30034,68.73555326696419,4922,105,106,75.01028114632098,-0.5191705617370275
2023-06-30,2023-24 Q1,E40000005,South East,NHS Hampshire and Isle of Wight Integrated Care Board,E38000137,10R,Hampshire and Isle of Wight ICB - 10R,50-64,17963,13090,72.87201469687692,1281,92,106,75.01028114632098,0.13917837774928898
2023-06-30,2023-24 Q1,E40000005,South East,NHS Hampshire and Isle of Wight Integrated Care Board,E38000253,D9Y0V,Hampshire and Isle of Wight ICB - D9Y0V,50-64,157467,118927,75.52503064134073,7047,58,106,75.01028114632098,0.028180927585012228
2023-06-30,2023-24 Q1,E40000011,Midlands,NHS Herefordshire and Worcestershire Integrated Care Board,E38000236,18C,Herefordshire and Worcestershire ICB - 18C,50-64,78476,60551,77.15862174422753,2230,26,106,75.01028114632098,-0.03672565987045573
2023-06-30,2023-24 Q1,E40000007,East of England,NHS Hertfordshire and West Essex Integrated Care Board,E38000049,06K,Hertfordshire and West Essex ICB - 06K,50-64,56781,44527,78.4188372871207,898,5,106,75.01028114632098,-0.11514745005923999
2023-06-30,2023-24 Q1,E40000007,East of England,NHS Hertfordshire and West Essex Integrated Care Board,E38000079,06N,Hertfordshire and West Essex ICB - 06N,50-64,60176,46440,77.17362403616059,1701,24,106,75.01028114632098,0.6768302460829716
2023-06-30,2023-24 Q1,E40000007,East of England,NHS Hertfordshire and West Essex Integrated Care Board,E38000197,07H,Hertfordshire and West Essex ICB - 07H,50-64,30245,23536,77.81782112745908,660,14,106,75.01028114632098,0.33185480829308744
2023-06-30,2023-24 Q1,E40000012,North East and Yorkshire,NHS Humber and North Yorkshire Integrated Care Board,E38000052,02Y,Humber and North Yorkshire ICB - 02Y,50-64,32447,25462,78.4725860634265,496,3,106,75.01028114632098,0.239117904269321
2023-06-30,2023-24 Q1,E40000012,North East and Yorkshire,NHS Humber and North Yorkshire Integrated Care Board,E38000085,03F,Humber and North Yorkshire ICB - 03F,50-64,25472,18669,73.29224246231156,1709,87,106,75.01028114632098,-1.0310672938823728
2023-06-30,2023-24 Q1,E40000012,North East and Yorkshire,NHS Humber and North Yorkshire Integrated Care Board,E38000119,03H,Humber and North Yorkshire ICB - 03H,50-64,15869,12052,75.94681454407966,644,51,106,75.01028114632098,0.15800645049762352
2023-06-30,2023-24 Q1,E40000012,North East and Yorkshire,NHS Humber and North Yorkshire Integrated Care Board,E38000122,03K,Humber and North Yorkshire ICB - 03K,50-64,17394,12971,74.57169138783487,945,71,106,75.01028114632098,-0.846176047323624
2023-06-30,2023-24 Q1,E40000012,North East and Yorkshire,NHS Humber and North Yorkshire Integrated Care Board,E38000188,03Q,Humber and North Yorkshire ICB - 03Q,50-64,34209,26442,77.2954485661668,926,21,106,75.01028114632098,-0.09915365644741314
2023-06-30,2023-24 Q1,E40000012,North East and Yorkshire,NHS Humber and North Yorkshire Integrated Care Board,E38000241,42D,Humber and North Yorkshire ICB - 42D,50-64,46934,36734,78.26735415690118,814,8,106,75.01028114632098,0.11475752167632436
2023-06-30,2023-24 Q1,E40000005,South East,NHS Kent and Medway Integrated Care Board,E38000237,91Q,Kent and Medway ICB - 91Q,50-64,177015,132057,74.6021523599695,9555,70,106,75.01028114632098,0.05524206286617073
2023-06-30,2023-24 Q1,E40000010,North West,NHS Lancashire and South Cumbria Integrated Care Board,E38000014,00Q,Lancashire and South Cumbria ICB - 00Q,50-64,14630,10537,72.02323991797675,1167,96,106,75.01028114632098,-1.2017565947865307
2023-06-30,2023-24 Q1,E40000010,North West,NHS Lancashire and South Cumbria Integrated Care Board,E38000015,00R,Lancashire and South Cumbria ICB - 00R,50-64,16677,11645,69.82670744138633,1697,102,106,75.01028114632098,-0.5803465506416927
2023-06-30,2023-24 Q1,E40000010,North West,NHS Lancashire and South Cumbria Integrated Care Board,E38000034,00X,Lancashire and South Cumbria ICB - 00X,50-64,18269,13984,76.54496688379223,632,37,106,75.01028114632098,-0.23073145574240073
2023-06-30,2023-24 Q1,E40000010,North West,NHS Lancashire and South Cumbria Integrated Care Board,E38000050,01A,Lancashire and South Cumbria ICB - 01A,50-64,34818,25808,74.12258027457062,2047,79,106,75.01028114632098,-0.5512003900469011
2023-06-30,2023-24 Q1,E40000010,North West,NHS Lancashire and South Cumbria Integrated Care Board,E38000227,01E,Lancashire and South Cumbria ICB - 01E,50-64,18904,14319,75.745873889124,805,53,106,75.01028114632098,-0.154626837737581
2023-06-30,2023-24 Q1,E40000010,North West,NHS Lancashire and South Cumbria Integrated Care Board,E38000228,01K,Lancashire and South Cumbria ICB - 01K,50-64,33126,24897,75.15848578156131,1604,63,106,75.01028114632098,-0.22924587487669612
2023-06-30,2023-24 Q1,E40000010,North West,NHS Lancashire and South Cumbria Integrated Care Board,E38000200,02G,Lancashire and South Cumbria ICB - 02G,50-64,11309,8647,76.46122557255283,401,41,106,75.01028114632098,-0.06746258404230332
2023-06-30,2023-24 Q1,E40000010,North West,NHS Lancashire and South Cumbria Integrated Care Board,E38000226,02M,Lancashire and South Cumbria ICB - 02M,50-64,19160,14785,77.16597077244259,543,25,106,75.01028114632098,-0.15215370190560407
2023-06-30,2023-24 Q1,E40000011,Midlands,"NHS Leicester, Leicestershire and Rutland Integrated Care Board",E38000051,03W,"Leicester, Leicestershire and Rutland ICB - 03W",50-64,34763,27294,78.5145125564537,517,1,106,75.01028114632098,0.5782980213482176
2023-06-30,2023-24 Q1,E40000011,Midlands,"NHS Leicester, Leicestershire and Rutland Integrated Care Board",E38000097,04C,"Leicester, Leicestershire and Rutland ICB - 04C",50-64,30326,21223,69.98285299742794,3038,100,106,75.01028114632098,-0.40721792455786954
